PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label
6,0.0,4014,68,56418,70,27,27,27,0,0,0,31,32,1352,52,52,1352,4014.0,56418.0,547,6,27789,27,32112000,451344000,94,4,0,0,40,44888,14480,8960,35,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,54440,1,60,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,41717,1,60,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,4016,18,2456,18,27,27,27,0,0,0,31,32,900,52,52,900,4016.0,2456.0,1848,6,1068,6,32128000,19648000,14,18,2,2,0,14480,14480,14336,56,0,0,0,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,10,1,60,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,65032,1,60,0.0,0
6,1.0,1031,19,1472,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1714.0,251,4,436,5,7544000,8232000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
6,0.0,4112,18,2456,18,27,27,27,0,0,0,31,32,948,52,52,948,4112.0,2456.0,1896,6,1068,6,32896000,19648000,14,18,2,2,0,14480,14480,26624,104,0,0,0,0.0,0
6,0.0,5033,16,894,13,24,24,24,0,0,0,29,30,1352,52,52,1352,5033.0,894.0,1587,3,265,3,40264000,7152000,26,0,0,0,3,14480,23168,13056,51,0,0,0,0.0,0
6,4.0,7814,122,15030,126,27,27,27,4294951,16,16,31,32,1500,52,52,1500,7814.0,15030.0,2239,29,5847,31,3672000,7072000,222,18,4,2,2,50680,47784,48896,191,0,0,0,0.0,0
17,0.0,132,1,0,0,0,0,0,0,0,0,0,0,132,132,0,132,132.0,0.0,0,0,0,0,1056000,0,0,1,0,0,0,0,0,0,0,9497,255,10706,0.0,0
6,0.0,2958,48,31992,50,27,27,27,0,0,0,31,32,1352,52,52,1352,2958.0,31992.0,539,6,15576,17,23664000,255936000,74,2,0,0,22,30408,14480,6912,27,0,0,0,0.0,0
6,0.0,2158,24,1918,20,27,27,27,0,0,0,31,32,433,52,52,433,2158.0,1918.0,711,5,643,4,17264000,15344000,38,2,4,0,0,11584,13032,50944,199,0,0,0,0.0,0
6,1.0,2487,45,3500,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3742.0,563,9,1126,13,13736000,16336000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0
6,0.0,4550,78,72408,80,27,27,27,0,0,0,31,32,1352,52,52,1352,4550.0,72408.0,555,6,35784,32,36400000,579264000,104,0,0,6,48,52128,14480,11008,43,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0
6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0
17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,1064,12,2260,12,27,27,27,0,0,0,31,32,828,52,52,828,1064.0,2260.0,372,3,970,3,8512000,18080000,20,2,0,2,0,10136,10136,29696,116,0,0,0,0.0,0
6,0.0,320,6,1864,8,27,19,27,0,0,0,31,32,772,52,52,772,320.0,1864.0,0,0,772,1,2560000,14912000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
6,0.0,4238,72,65596,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,65596.0,555,6,32378,29,33904000,524768000,98,0,0,0,48,47784,14480,11008,43,0,0,0,0.0,0
6,0.0,4238,72,60832,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4238.0,60832.0,555,6,29996,29,33904000,486656000,98,0,6,0,42,47784,14480,11008,43,0,0,0,0.0,0
6,92.0,14720,104,17238,102,27,27,27,4294951,16,16,31,32,1028,52,52,1028,14720.0,17238.0,5744,21,7575,31,6920000,8112000,164,16,6,18,2,50680,36200,28672,112,0,0,0,0.0,0
6,0.0,2854,46,30622,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,30622.0,539,6,14891,16,22832000,244976000,72,0,0,2,20,28960,14480,6912,27,0,0,0,0.0,0
17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,3.0,37218,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37218.0,3380.0,18137,17,958,7,297744000,27040000,66,2,2,0,24,15928,30408,55552,217,0,0,0,0.0,0
6,0.0,4222,72,61786,74,27,27,27,0,0,0,31,32,1352,52,52,1352,4222.0,61786.0,547,6,30473,29,33776000,494288000,102,0,0,0,44,47784,14480,8960,35,0,0,0,0.0,0
6,0.0,3614,60,43716,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3614.0,43716.0,555,6,21438,23,28912000,349728000,86,6,0,0,30,39096,14480,11008,43,0,0,0,0.0,0
6,0.0,2542,40,21294,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,21294.0,539,6,10227,13,20336000,170352000,66,0,2,0,14,24616,14480,6912,27,0,0,0,0.0,0
6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,8688,8688,16896,66,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,37733,1,60,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,22499,1,60,0.0,0
6,0.0,20866,370,873426,682,26,26,26,4294936,31,31,31,32,1500,52,52,1500,20866.0,873426.0,2369,30,435097,310,5216000,218352000,436,0,4,50,562,65160,49232,16640,65,0,0,0,0.0,0
17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,3320,3,12640000,81344000,18,0,6,0,6,10136,8688,16896,66,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,56010,1,60,0.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,4.0,7804,122,14892,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7804.0,14892.0,2234,29,5778,31,62432000,119136000,222,18,6,0,2,50680,47784,47616,186,0,0,0,0.0,0
6,0.0,1036,12,2262,12,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2262.0,358,3,971,3,8288000,18096000,20,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,26660,1,60,0.0,0
6,1.0,1031,19,1472,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1714.0,251,4,436,5,7544000,8232000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,2048,24,2410,26,27,27,27,0,0,0,31,32,485,52,52,485,2048.0,2410.0,656,5,837,6,16384000,19280000,46,0,4,0,0,14480,13032,36864,144,0,0,0,0.0,0
6,0.0,2438,38,20826,40,27,27,27,0,0,0,31,32,1376,52,52,1376,2438.0,20826.0,539,6,9993,12,19504000,166608000,64,0,0,0,14,23168,14480,6912,27,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,63445,1,60,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,35546,1,60,0.0,0
17,0.0,544,4,304,4,0,0,0,0,0,0,31,32,156,52,52,156,544.0,304.0,0,0,0,0,4352000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
17,0.0,132,2,164,2,0,0,0,0,0,0,31,31,82,66,66,82,132.0,164.0,0,0,0,0,1056000,1312000,4,0,0,0,0,0,0,0,0,7049,1,60,0.0,0
6,3.0,37368,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37368.0,3380.0,18212,17,958,7,298944000,27040000,66,2,2,0,24,15928,30408,9216,36,0,0,0,0.0,0
6,0.0,2854,46,30856,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,30856.0,539,6,15008,16,22832000,246848000,72,0,0,2,20,28960,14480,6912,27,0,0,0,0.0,0
6,0.0,3002,38,21506,38,27,27,27,0,0,0,31,32,1412,52,52,1412,3002.0,21506.0,873,7,10333,11,24016000,172048000,56,2,4,0,14,21720,15928,26880,105,0,0,0,0.0,0
6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0
6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,92.0,5928,62,8010,58,27,27,27,0,0,0,31,32,900,52,52,900,5928.0,8010.0,2024,13,3325,16,47424000,64080000,108,2,4,6,0,28960,24616,59392,232,0,0,0,0.0,0
6,0.0,4608,28,3080,30,27,27,27,0,0,0,31,32,936,52,52,936,4608.0,3080.0,1884,6,1068,6,36864000,24640000,36,18,2,2,0,14480,14480,23552,92,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,3078,50,30014,50,27,27,27,0,0,0,31,32,1352,52,52,1352,3078.0,30014.0,547,6,14587,17,24624000,240112000,76,0,4,0,20,30408,14480,8960,35,0,0,0,0.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,3.0,37300,52,3276,40,27,27,27,0,0,0,31,32,1500,52,52,1500,37300.0,3276.0,18178,17,958,7,298400000,26208000,64,2,2,0,24,15928,30408,512,2,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,39194,1,60,0.0,0
6,0.0,8928,14,320,6,27,27,19,4294951,16,16,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,4200000,144000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
6,0.0,2766,44,25812,46,27,27,27,0,0,0,31,32,1352,52,52,1352,2766.0,25812.0,547,6,12486,15,22128000,206496000,70,0,0,4,16,27512,14480,8960,35,0,0,0,0.0,0
6,0.0,3688,18,2456,18,27,27,27,0,0,0,31,32,736,52,52,736,3688.0,2456.0,1684,6,1068,6,29504000,19648000,14,18,2,2,0,14480,14480,37888,148,0,0,0,0.0,0
6,0.0,2542,40,22072,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,22072.0,539,6,10616,13,20336000,176576000,66,0,0,2,14,24616,14480,6912,27,0,0,0,0.0,0
6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,5743,1,60,0.0,0
6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0
6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0
6,0.0,1036,12,2262,12,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2262.0,358,3,971,3,8288000,18096000,20,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0
6,7.0,19618,368,1087890,746,27,27,27,0,0,0,31,32,1500,52,52,1500,19618.0,1087890.0,289,1,543733,369,156944000,113185408,374,0,20,0,720,65160,7240,8448,33,0,0,0,0.0,0
6,4.0,6882,112,10638,116,27,27,27,0,0,0,31,32,494,52,52,494,6882.0,10638.0,1929,27,3755,28,55056000,85104000,208,16,4,0,0,50680,47784,35072,137,0,0,0,0.0,0
17,0.0,132,1,0,0,0,0,0,0,0,0,0,0,132,132,0,132,132.0,0.0,0,0,0,0,1056000,0,0,1,0,0,0,0,0,0,0,258,255,10705,0.0,0
6,0.0,3806,64,53008,66,27,27,27,0,0,0,31,32,1352,52,52,1352,3806.0,53008.0,547,6,26084,25,30448000,424064000,90,0,0,4,36,41992,14480,8960,35,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,4294951,16,16,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,792000,4784000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
17,0.0,536,4,304,4,0,0,0,0,0,0,31,32,152,52,52,152,536.0,304.0,0,0,0,0,4288000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0
6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,7.0,1684,14,10168,18,27,27,27,4294951,16,16,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,792000,4784000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,424,8,8824,12,27,19,27,0,0,0,31,32,1500,52,52,1500,424.0,8824.0,0,0,4252,3,3392000,70592000,14,0,0,0,6,10136,5792,0,0,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
89,0.0,1536,24,0,0,0,0,0,4294514,453,0,1,1,64,64,0,64,704832.0,0.0,0,0,0,0,24000,0,24,0,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0
6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0
6,0.0,3406,56,35742,56,27,27,27,0,0,0,31,32,1352,52,52,1352,3406.0,35742.0,555,6,17451,20,27248000,285936000,82,6,0,0,24,34752,14480,11008,43,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,4294951,16,16,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,1000000,1160000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
6,0.0,4862,84,80366,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4862.0,80366.0,555,6,39763,35,38896000,642928000,110,0,0,6,54,56472,14480,11008,43,0,0,0,0.0,0
6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0
6,0.0,4908,34,2344,24,27,27,27,0,0,0,31,32,1264,52,52,1264,4908.0,2344.0,1982,8,804,5,39264000,18752000,52,0,4,0,2,13032,17376,48640,190,0,0,0,0.0,0
6,0.0,2646,42,24316,44,27,27,27,0,0,0,31,32,1352,52,52,1352,2646.0,24316.0,539,6,11738,14,21168000,194528000,68,0,2,0,16,26064,14480,6912,27,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,61563,1,60,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,50920,1,60,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,3598,60,48710,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3598.0,48710.0,547,6,23935,23,28784000,389680000,86,0,0,4,32,39096,14480,8960,35,0,0,0,0.0,0
6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0
6,1.0,2383,43,3230,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3472.0,563,9,1066,12,12760000,14960000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0
6,0.0,2438,38,20116,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,20116.0,539,6,9638,12,19504000,160928000,64,0,0,0,14,23168,14480,6912,27,0,0,0,0.0,0
6,0.0,320,6,1824,8,27,19,27,0,0,0,31,32,752,52,52,752,320.0,1824.0,0,0,752,1,2560000,14592000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,0.0,2048,24,2410,26,27,27,27,0,0,0,31,32,485,52,52,485,2048.0,2410.0,656,5,837,6,16384000,19280000,46,0,4,0,0,14480,13032,36864,144,0,0,0,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,0.0,4966,86,82278,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4966.0,82278.0,555,6,40719,35,39728000,658224000,112,0,0,0,60,56472,14480,11008,43,0,0,0,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,2542,40,23354,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,23354.0,539,6,11257,13,20336000,186832000,66,0,0,0,16,24616,14480,6912,27,0,0,0,0.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0
6,0.0,2438,38,19242,40,27,27,27,0,0,0,31,32,1352,52,52,1352,2438.0,19242.0,539,6,9201,12,19504000,153936000,64,0,0,2,12,23168,14480,6912,27,0,0,0,0.0,0
6,7.0,884,12,1074,8,27,27,19,0,0,0,62,63,409,40,40,409,884.0,1074.0,226,1,409,1,7072000,8592000,16,2,2,0,0,16383,16383,57856,226,0,0,0,0.0,0
6,0.0,3598,60,45458,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3598.0,45458.0,547,6,22309,23,28784000,363664000,90,0,0,0,32,39096,14480,8960,35,0,0,0,0.0,0
17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0
6,0.0,3390,56,44134,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,44134.0,547,6,21647,21,27120000,353072000,82,0,0,0,32,36200,14480,8960,35,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
6,0.0,2854,46,29226,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,29226.0,539,6,14193,16,22832000,233808000,72,2,0,0,20,28960,14480,6912,27,0,0,0,0.0,0
